dataset	index_in_dataset	lang_code	source	reference	translation	comet_score
ds_ntrex_zu	18	zu	Lokhu kuvota okuvulelekile kuvele emva kokuzama ukuxazulula indida esithathe iminyakanyaka yamashumi ngodaba lezwe elingumakhelwane i-Greece enesifundazwe sayo esinegama-Macedonia.	The popular vote was set up in a bid to resolve a decades-long dispute with neighboring Greece, which has its own province called Macedonia.	Lokhu kuvota okuvulelekile kuvele emva kokuzama ukuxazulula indida esithathe iminyakanyaka yamashumi ngodaba lezwe elingumakhelwane i-Greece enesifundazwe sayo esinegama-Macedonia.	0.27758726477622986
ds_ntrex_zu	19	zu	I-Athens kudala yazimela ekutheni labomakhelwane bayo abangenhla abasilo izwe kuphela bamele ukuthatha ingxenye yezwe labo, kanti sekukaning ikuphikisa ukuzama kwe Macedonia ukuba yilungu le-EU ne-NATO.	Athens has long insisted that its northern neighbor's name represents a claim on its territory and has repeatedly objected to its membership bids for the EU and NATO.	I-Athens kudala yazimela ekutheni labomakhelwane bayo abangenhla abasilo izwe kuphela bamele ukuthatha ingxenye yezwe labo, kanti sekukaning ikuphikisa ukuzama kwe Macedonia ukuba yilungu le-EU ne-NATO.	0.293914258
ds_ntrex_zu	20	zu	Umengameli wezwe laseMacedonia u-Gjorge Ivanov omelene nokushintshwa kwegama uthe lelivoti uzolishaya indiva.	Macedonian President Gjorge Ivanov, an opponent of the plebiscite on the name change, has said he will disregard the vote.	Umengameli wezwe laseMacedonia u-Gjorge Ivanov omelene nokushintshwa kwegama uthe lelivoti uzolishaya indiva.	0.36296650767326355
ds_ntrex_zu	21	zu	Kodwa, abahambisana nokushintshwa kwegama sibala uNdunankulu u-Zoran Zaev lokhu bakubona njengento okumele yenziwe ukuze babe ngamalungu e-EU ne-NATO.	However, supporters of the referendum, including Prime Minister Zoran Zaev, argue that the name change is simply the price to pay to join the EU and NATO.	Kodwa, abahambisana nokushintshwa kwegama sibala uNdunankulu u-Zoran Zaev lokhu bakubona njengento okumele yenziwe ukuze babe ngamalungu e-EU ne-NATO.	0.37664806842803955
ds_ntrex_zu	22	zu	Iyihlabe inhlali iBells of st martins ngobunzima obubhekene namabandla ase Harlem.	The Bells of St. Martin's Fall Silent as Churches in Harlem Struggle	Iyihlabe inhlali iBells of st martins ngobunzima obubhekene namabandla ase Harlem.	0.33753541111946106
ds_ntrex_zu	23	zu	“Ngokomlando, abantu abadala engifakane nabo umlomo bathi kwakunesonto nendawo yokucima ukoma kuzo zonke izitaladi,” ebeka uMnu. u-Adams.	"Historically, the old people I've talked to say there was a bar and a church on every corner," Mr. Adams said.	"Ngokomlando, abantu abadala engifakane nabo umlomo bathi kwakunesonto nendawo yokucima ukoma kuzo zonke izitaladi," ebeka uMnu. u-Adams.	0.3149198889732361
ds_ntrex_zu	24	zu	“Namuhla, akukho ngisho esokubika”.	"Today, there's neither."	"Namuhla, akukho ngisho esokubika".	0.6161181330680847
ds_ntrex_zu	25	zu	Uthi ukunyamalala kwezindawo zokucima ukoma kuyezwakala.	He said the disappearance of bars was understandable.	Uthi ukunyamalala kwezindawo zokucima ukoma kuyezwakala.	0.4409519135951996
ds_ntrex_zu	26	zu	“Abantu sebehlanganyela ngezindlela ezihlukene namuhla,” esho kanje.	"People socialize in a different way" nowadays, he said.	"Abantu sebehlanganyela ngezindlela ezihlukene namuhla," esho kanje.	0.5754580497741699
ds_ntrex_zu	27	zu	“Amajoyinti akusesizo izindawo lapho kwakuhlanganwa khona imihla ngemihla.”	"Bars are no longer neighborhood living rooms where people go on a regular basis."	"Amajoyinti akusesizo izindawo lapho kwakuhlanganwa khona imihla ngemihla."	0.36105018854141235
ds_ntrex_zu	28	zu	Okwamabandla kuyamkhathaza kakhulu ngoba imali etholwa abaholi ngokudayisa impahla yamabandla ayizukuhlala isikhathi eside bese abantu kufane nokuthi abenzanga lutho.	As for churches, he worries that the money from selling assets will not last as long as leaders expect it to, "and sooner or later they'll be right back where they started."	Okwamabandla kuyamkhathaza kakhulu ngoba imali etholwa abaholi ngokudayisa impahla yamabandla ayizukuhlala isikhathi eside bese abantu kufane nokuthi abenzanga lutho.	0.39749470353126526
ds_ntrex_zu	29	zu	Uqhube wathi amasonto angaphendulwa izinto zokuhlala ezinabantu abangeke basize ngalutho incosana yamabandla asele.	Churches, he added, could be replaced by apartment buildings with condominiums filled with the kind of people who will not help the neighborhood's remaining sanctuaries.	Uqhube wathi amasonto angaphendulwa izinto zokuhlala ezinabantu abangeke basize ngalutho incosana yamabandla asele.	0.2985239624977112
ds_ntrex_zu	30	zu	Iningi labantu abathenga amagumbi okuhlala kulamabhilidi abantu abamhlophe”, uqhube wathi, “bazokwenza kusheshe kufike ukuvalwa kwalamabandla ngokusemthethweni ngoba mancane amathuba ukuthi babe ngamalunga alasonto”.	"The overwhelming majority of people who buy condominiums in these buildings will be white," he said, "and therefore will hasten the day that these churches close altogether because it is unlikely that most of these people who move into these condominiums will become members of these churches."	Iningi labantu abathenga amagumbi okuhlala kulamabhilidi abantu abamhlophe", uqhube wathi, "bazokwenza kusheshe kufike ukuvalwa kwalamabandla ngokusemthethweni ngoba mancane amathuba ukuthi babe ngamalunga alasonto".	0.2486356794834137
ds_ntrex_zu	31	zu	Womabili amasonto akhiwa ngamalunga ebala elimhlophe ngaphambi kokuba iHarlem ibe idolobha labantu abamnyama yaba yi Metropolitan Community ngo 1870 yaba yi St Martins emva kweminyaka elishumi.	Both churches were built by white congregations before Harlem became a black metropolis - Metropolitan Community in 1870, St. Martin's a decade later.	Womabili amasonto akhiwa ngamalunga ebala elimhlophe ngaphambi kokuba iHarlem ibe idolobha labantu abamnyama yaba yi Metropolitan Community ngo 1870 yaba yi St Martins emva kweminyaka elishumi.	0.33787935972213745
ds_ntrex_zu	32	zu	Ibandla lokqala elalinamalunga amhlophe laphuma ngeminyaka yawo-1930.	The original white Methodist congregation moved out in the 1930s.	Ibandla lokqala elalinamalunga amhlophe laphuma ngeminyaka yawo-1930.	0.28478196263313293
ds_ntrex_zu	33	zu	Ibandla elinamalunga amnyama elalikhonzela esakhiweni esiseduze yathatha isakhiwo.	A black congregation that had been worshiping nearby took title to the building.	Ibandla elinamalunga amnyama elalikhonzela esakhiweni esiseduze yathatha isakhiwo.	0.24643561244010925
ds_ntrex_zu	34	zu	I-St Martins yathathwa ibandla lamalunga amnyama elaiholwa uMfu John Howard Johnson, owahola umbhikisho wokulwisana nabahwebi baku-125th street ababemelene nokuqasha bethuthukise abantu abamnyama.	St. Martin's was taken over by a black congregation under the Rev. John Howard Johnson, who led a boycott of retailers on 125th Street, a main street for shopping in Harlem, who resisted hiring or promoting blacks.	I-St Martins yathathwa ibandla lamalunga amnyama elaiholwa uMfu John Howard Johnson, owahola umbhikisho wokulwisana nabahwebi baku-125th street ababemelene nokuqasha bethuthukise abantu abamnyama.	0.3001895248889923
ds_ntrex_zu	35	zu	Iqubula lomlilo wango 1939 lashiya indlu yesonto ilimele, kodwa ngenkathi amalunga ebandla lika Mfu Johnson enza amalungiselo okwakha kabusha baqalisa nangokwkha icarillon.	A fire in 1939 left the building badly damaged, but as Father Johnson's parishioners made plans to rebuild, they commissioned the carillon.	Iqubula lomlilo wango 1939 lashiya indlu yesonto ilimele, kodwa ngenkathi amalunga ebandla lika Mfu Johnson enza amalungiselo okwakha kabusha baqalisa nangokwkha icarillon.	0.299155056
ds_ntrex_zu	36	zu	UMfu. U-David Johnson oyindodana aphinde kube nguye olandela uMfu. uJohnsosn wayibiza ngensimbi yabantu abampofu.	The Rev. David Johnson, Father Johnson's son and successor at St. Martin's, proudly called the carillon "the poor people's bells."	UMfu. U-David Johnson oyindodana aphinde kube nguye olandela uMfu. uJohnsosn wayibiza ngensimbi yabantu abampofu.	0.26826801896095276
ds_ntrex_zu	37	zu	Ungoti owayedlala lezinsimbi ngoJulayi wathi: “Igugu lesintu” kanti “iwuphawu lomlando ongesuswe”.	The expert who played the carillon in July called it something else: "A cultural treasure" and "an irreplaceable historical instrument."	Ungoti owayedlala lezinsimbi ngoJulayi wathi: "Igugu lesintu" kanti "iwuphawu lomlando ongesuswe".	0.3157535195350647
ds_ntrex_zu	38	zu	Ungoti wase-University yase-Michigan u-Tiffany Ng wathi kungokokuqala ngqa emhlabeni jikeelele ukuba lensimbi ishaywe ngumculi omnyama u-Dionisio A. Lind, owaqhubekela ukuyodlala eRiverside Church eminyakeni eli18 edlule.	The expert, Tiffany Ng of the University of Michigan, also noted that it was the first carillon in the world to be played by a black musician, Dionisio A. Lind, who moved to the larger carillon at the Riverside Church 18 years ago.	Ungoti wase-University yase-Michigan u-Tiffany Ng wathi kungokokuqala ngqa emhlabeni jikeelele ukuba lensimbi ishaywe ngumculi omnyama u-Dionisio A. Lind, owaqhubekela ukuyodlala eRiverside Church eminyakeni eli18 edlule.	0.3805970847606659
ds_ntrex_zu	39	zu	Ibandla i-St Martins alisivalanga isikhala sakho kusho uMnu. uMerriweather.	Mr. Merriweather said that St. Martin's did not replace him.	Ibandla i-St Martins alisivalanga isikhala sakho kusho uMnu. uMerriweather.	0.28184208273887634
ds_ntrex_zu	40	zu	Okwenzeke ezinyangeni ezimbalwa ezedlule e St Martins inzukayikeyi yo makhi nosonkontileka, abanye abalethwe abaholi bebandla abanye belethwe amadikhoni.	What has played out at St. Martin's over the last few months has been a complicated tale of architects and contractors, some brought in by the lay leaders of the church, others by the Episcopal diocese.	Okwenzeke ezinyangeni ezimbalwa ezedlule e St Martins inzukayikeyi yo makhi nosonkontileka, abanye abalethwe abaholi bebandla abanye belethwe amadikhoni.	0.27826330065727234
ds_ntrex_zu	41	zu	I-vestry okungabaholi bebandla abazimele ibhalele ithimba lamadikhoni ngezikhalo zokuthi bengafuni ukubathwesa izindleko zomakhi nosonkontileka ekubeni bona njenge-vestry bengangeni ekuqashweni kwalabo sonkontileka nomakhi.	The vestry - the parish's governing body, made up of lay leaders - wrote the diocese in July with concerns that the diocese "would seek to pass along the costs" to the vestry, even though the vestry had not been involved in hiring the architects and contractors the diocese sent in.	I-vestry okungabaholi bebandla abazimele ibhalele ithimba lamadikhoni ngezikhalo zokuthi bengafuni ukubathwesa izindleko zomakhi nosonkontileka ekubeni bona njenge-vestry bengangeni ekuqashweni kwalabo sonkontileka nomakhi.	0.24669340252876282
ds_ntrex_zu	42	zu	Amanye amalunga ebandla akhale ngokungaphumeli obala kwamadikhoni.	Some parishioners complained of a lack of transparency on the diocese's part.	Amanye amalunga ebandla akhale ngokungaphumeli obala kwamadikhoni.	0.30540627241134644
ds_ntrex_zu	43	zu	Ushaka ulimaze oneminyaka engu-13 ubudala lobster dive e-Carlifornia.	Shark injures 13-year-old on lobster dive in California	Ushaka ulimaze oneminyaka engu-13 ubudala lobster dive e-Carlifornia.	0.4403788447380066
ds_ntrex_zu	44	zu	Kuthiwa loshaka ulimaze lomfana oneminyaka eli13 ngomgqibelo eyozingela amalobster ecalifornia ngosuku lokuvulela ukuzingelwa kwama lobster.	A shark attacked and injured a 13-year-old boy Saturday while he was diving for lobster in California on the opening day of lobster season, officials said.	Kuthiwa loshaka ulimaze lomfana oneminyaka eli13 ngomgqibelo eyozingela amalobster ecalifornia ngosuku lokuvulela ukuzingelwa kwama lobster.	0.3688010275363922
ds_ntrex_zu	45	zu	Lesi sehlo senzeke lingakashayi elesi7 ekuseni bude buduze ne Beacon’s Beach e Encitas.	The attack occurred just before 7 a.m. near Beacon's Beach in Encinitas.	Lesi sehlo senzeke lingakashayi elesi7 ekuseni bude buduze ne Beacon's Beach e Encitas.	0.2946435213088989
ds_ntrex_zu	46	zu	U-Chad Hammel utshele abakwa KSWB-TV e SanDiego ukuthi kade betshuza nabangani ngomgqibelo ekuseni ngesikhathi ezwa lomfana ememeza efuna usizo, babe sebegwedla baze bafika kuye bamsiza ukumtakula emanzini.	Chad Hammel told KSWB-TV in San Diego he had been diving with friends for about half an hour Saturday morning when he heard the boy screaming for help and then paddled over with a group to help pull him out of the water.	U-Chad Hammel utshele abakwa KSWB-TV e SanDiego ukuthi kade betshuza nabangani ngomgqibelo ekuseni ngesikhathi ezwa lomfana ememeza efuna usizo, baze sebegwedla beze bafika kuye bamsiza ukumtakula emanzini.	0.4068927466869354
ds_ntrex_zu	47	zu	U-Hammel uqhube wahi ubezitshela ukuthi umfana ujabulele ukubamba lobster kantu uyamemeza ebazisa uselunywe ushaka!	Hammel said at first he thought it was just excitement of catching a lobster, but then he "realized that he was yelling, 'I got bit!	U-Hammel uqhube wahi ubezitshela ukuthi umfana ujabulele ukubamba lobster kantu uyamemeza ebazisa uselunywe ushaka!	0.3230190873146057
ds_ntrex_zu	48	zu	Ungilumile!	I got bit!'	Ungilumile!	0.5132452249526978
ds_ntrex_zu	49	zu	Ube lunywe kuvela ithambo”, kusho Hammel okubone esesondele kumfana.	His whole clavicle was ripped open," Hammel said he noticed once he got to the boy.	Ube lunywe kuvela ithambo", kusho Hammel okubone esesondele kumfana.	0.3337242603302002
ds_ntrex_zu	50	zu	“Ngimemeze wonke umuntu ukuthi aphume emanzini: ‘Kunoshaka phakathi!” enezezela.	"I yelled at everyone to get out of the water: 'There's a shark in the water!'" Hammel added.	"Ngiyayikhomba yonke imbala ukuthi iphumele emanzini: 'Kunoshaka lapho!" ebhekise.	0.37739595770835876
ds_ntrex_zu	51	zu	Umfanyana uphuthunyiswe ngenophephela emhlane e-Rady Children’s Hospital e San Diego lapho esesimeni esibucayi khona.	The boy was airlifted to Rady Children's Hospital in San Diego where he is listed in critical condition.	Umdala uphuthunyiswe ngesijima semva e-Rady Children's Hospital eSan Diego lapho esimo esiyingozi.	0.35515499114990234
ds_ntrex_zu	52	zu	Uhlobo lukashaka ohlasele umfana alwaziwa.	The species of shark responsible for the attack was unknown.	Uhlobo lweshaka elilwa nomfana lungaziwa.	0.3093501925468445
ds_ntrex_zu	53	zu	Obhekele ezokuphepha u-Capt Larry Giles ekhuluma esithangamini sabezindaba uth ushaka uke wabonakala endaweni emavikini adlule kodwa babona ukuthi akulona uhlobo olunobungozi.	Lifeguard Capt. Larry Giles said at a media briefing that a shark had been spotted in the area a few weeks earlier, but it was determined not to be a dangerous species of shark.	Oyingcondvo yezokuphepha uCapt Larry Giles ekhuluma esithangamini sabezindaba ukuthi ishaka seyibonwa emavikini adlule kodwa bona ukuthi akulona uhlobo olunobungozi.	0.3244193196296692
ds_ntrex_zu	54	zu	Giles uthe isisulu silimale ngendlela ethusa kakhulu esifubeni.	Giles added the victim sustained traumatic injuries to his upper torso area.	Giles uthe isisulu sichithwe ngendlela enokunakha kakhulu.	0.421213835
ds_ntrex_zu	55	zu	Abezomthetho bakuvalile ukungena elwandle kusuka ePonto beach e-Casablad kuye kufile Swami e-Ecinitas isikhathi esingamahora angu-48 ukuze baphenye balungisele nezokuphepha.	Officials shut down beach access from Ponto Beach in Casablad to Swami's in Ecinitas for 48 hours for investigation and safety purposes.	Abezomthetho bavale ukungena elwandle kusuka ePonto beach eCasablad kuze kufile Swami eEcinitas isikhathi esingamahora angu-48 ukuze baphenywe balunge nezokuphepha.	0.40791720151901245
ds_ntrex_zu	56	zu	Giles ukubalulile ukuthi kunezinhlobo ezingaphezu kuka-135 zoshaka kulendawo kodwa iningi alihlonzwa njengabanobungozi.	Giles noted that there are more than 135 shark species in the area, but most are not considered dangerous.	Giles ubalulile ukuthi kunezinhlobo ezingaphezu kuka-135 zeshaka kulendawo kodwa iningi alihlonzwe njengabanobungozi.	0.41645535826683044
ds_ntrex_zu	57	zu	Izinhlelo ze-Sainsbuty’s zibafaka kwimakethe yezobuhle yase-UK	Sainsbury's plans push into UK beauty market	Izinhlelo ze-Sainsbury's zifaka kwimakethe yobuhle yaseMelika.	0.3298065662384033
ds_ntrex_zu	58	zu	I-Sainsbury izobangisana ne-Bots, Superdrug ne Debenhams ngezitolo zayo ezihlukeniseke ngemikhakha yobuhle nabasizi abaqeqeshekile.	Sainsbury's is taking on Boots, Superdrug and Debenhams with department store-style beauty aisles staffed with specialist assistants.	I-Sainsbury izocinisana ne-Bots, Superdrug ne Debenhams ngezitolo zayo ezahlukene ngobuhle nabasizi abaqeqeshekile.	0.3416900932788849
ds_ntrex_zu	59	zu	Njengengxenye yemizamo yabo yokuzama ukungena kwimakethe yezobuhle elingansiselwa ku-2.8bn, engenye yezimakethe ezikhula kakhulu ekubeni kubukeka eyemfashini nezinto zasendlini ibukeka ihlehlela emuva. Amaphasiji amakhulu ezitolo azoqala ngqa ezitolo ezingu-11 ezweni lonke bese edluliselwa ezweni lonke uma kube yimpumelelo.	As part of a substantial push into the UK's £2.8bn beauty market, which is continuing to grow while fashion and homeware sales fall back, the larger beauty aisles will be tested out in 11 stores around the country and taken to more stores next year if it proves a success.	Njengenxenye yokuzama ukungena kwimakethe yobuhle elihamba ku-2.8bn, enye yezimakethe ezikhula kakhulu ekubeni kubukeka yimfashini nezinto zasendlini ibukeka ihluleka. Amaphaseji amakhulu ezitolo azoqala ezitolo ezingu-11 ezweni lonke bese edluliselwa ezweni lonke uma kube yimpumelelo.	0.25497743487358093
ds_ntrex_zu	60	zu	Ukuxhaswa kwezimali kwezobuhle kuza emva kokuba amasuphamakethe efuna izindlela zokusebenzisa izikhala ezivulwe ukwehla kokudayiswa kwezinto zasendlini.	The investment in beauty comes as supermarkets hunt for ways to use up shelf space once sued for TVs, microwaves and homeware.	Ukuxhaswa kwezimali zokubhala kuza emva kokuba amasuphamakethe efuna izindlela zokusebenzisa izikhala ezivulwe ukwehla kokudayiswa kwezinto zasendlini.	0.33577224612236023
